step,oos_start,oos_end,ticker,signal_time,direction,entry,sl,tp1,rr1,outcome,actual_rr,params_used
6,2023-10-01,2023-11-01,SNGS,2023-10-24 08:00:00+00:00,BUY,32.2,31.895,32.79,1.9,WIN_TP1,1.6255081967213143,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
6,2023-10-01,2023-11-01,MOEX,2023-10-09 12:00:00+00:00,BUY,181.00999,180.055,183.65,2.8,WIN_TP1,2.3071927726991808,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
7,2023-11-01,2023-12-01,FLOT,2023-11-23 08:00:00+00:00,BUY,127.5,125.1475,131.0,1.5,WIN_TP1,1.3590860786397454,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
7,2023-11-01,2023-12-01,FLOT,2023-11-29 08:00:00+00:00,BUY,127.5,125.1475,131.0,1.5,LOSS,-1.1409139213602546,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
7,2023-11-01,2023-12-01,FESH,2023-11-29 08:00:00+00:00,SELL,81.89,83.5025,77.38,2.8,WIN_TP1,2.667960310077519,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
7,2023-11-01,2023-12-01,MAGN,2023-11-21 08:00:00+00:00,BUY,51.545,50.8425,52.595,1.5,WIN_TP1,1.3092284697508898,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
7,2023-11-01,2023-12-01,MAGN,2023-11-24 08:00:00+00:00,BUY,51.545,50.8425,52.595,1.5,LOSS,-1.1907715302491102,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
8,2023-12-01,2024-01-01,NVTK,2023-12-05 12:00:00+00:00,SELL,1538.0,1552.0025,1510.4,2.0,WIN_TP1,1.7144224245670427,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
8,2023-12-01,2024-01-01,NVTK,2023-12-06 08:00:00+00:00,SELL,1538.0,1552.0025,1514.0,1.7,WIN_TP1,1.4144224245670427,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
8,2023-12-01,2024-01-01,NVTK,2023-12-08 08:00:00+00:00,SELL,1538.0,1552.0025,1510.4,2.0,WIN_TP1,1.7144224245670427,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
8,2023-12-01,2024-01-01,SNGSP,2023-12-12 08:00:00+00:00,BUY,53.12,52.5975,55.905,5.3,WIN_TP1,5.03567081339713,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
8,2023-12-01,2024-01-01,CHMF,2023-12-28 12:00:00+00:00,SELL,1402.19995,1419.0025,1368.0,2.0,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
10,2024-02-01,2024-03-01,ENPG,2024-02-07 08:00:00+00:00,SELL,473.79999,479.0025,463.8,1.9,WIN_TP1,1.6632142996361379,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
10,2024-02-01,2024-03-01,CHMF,2024-02-22 08:00:00+00:00,BUY,1576.40002,1549.9975,1620.2,1.7,WIN_TP1,1.5447633009273363,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
10,2024-02-01,2024-03-01,IRKT,2024-02-27 08:00:00+00:00,SELL,79.85,82.5025,74.8,1.9,WIN_TP1,1.8217304429783223,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
10,2024-02-01,2024-03-01,IRKT,2024-02-28 08:00:00+00:00,SELL,79.85,82.5025,74.8,1.9,WIN_TP1,1.8217304429783223,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
11,2024-03-01,2024-04-01,NVTK,2024-03-18 08:00:00+00:00,SELL,1400.0,1415.0025,1377.0,1.5,WIN_TP1,1.2573737710381612,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
11,2024-03-01,2024-04-01,NVTK,2024-03-19 08:00:00+00:00,SELL,1400.0,1415.0025,1377.0,1.5,WIN_TP1,1.2573737710381612,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
11,2024-03-01,2024-04-01,NVTK,2024-03-21 08:00:00+00:00,SELL,1371.0,1385.0025,1350.0,1.5,WIN_TP1,1.2454311730048215,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
11,2024-03-01,2024-04-01,CHMF,2024-03-19 12:00:00+00:00,BUY,1719.0,1708.59748,1740.0,2.0,WIN_TP1,1.5703541065049662,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
11,2024-03-01,2024-04-01,POSI,2024-03-22 08:00:00+00:00,BUY,2658.0,2621.19745,2717.6,1.6,WIN_TP1,1.4122195337007892,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,NVTK,2024-04-04 12:00:00+00:00,SELL,1318.59998,1329.0025,1303.4,1.5,WIN_TP1,1.1704298623795033,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,CHMF,2024-04-16 08:00:00+00:00,BUY,1828.80005,1814.19745,1867.2,2.6,WIN_TP1,2.2743812656650224,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,CHMF,2024-04-17 08:00:00+00:00,BUY,1828.80005,1814.19745,1867.2,2.6,WIN_TP1,2.2743812656650224,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,AFKS,2024-04-05 08:00:00+00:00,BUY,23.6,23.1255,24.876,2.7,WIN_TP1,2.5706849315068503,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,IRKT,2024-04-11 08:00:00+00:00,SELL,74.5,75.4025,72.6,2.1,WIN_TP1,1.8853739612188374,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,IRKT,2024-04-12 08:00:00+00:00,SELL,74.5,75.4025,72.6,2.1,WIN_TP1,1.8853739612188374,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,MGNT,2024-04-25 08:00:00+00:00,BUY,8143.0,8099.9975,8300.0,3.7,WIN_TP1,3.2076611824893857,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,MGNT,2024-04-26 08:00:00+00:00,BUY,8143.0,8099.9975,8280.0,3.2,WIN_TP1,2.7076611824893857,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,MOEX,2024-04-04 12:00:00+00:00,BUY,227.86,226.5775,230.0,1.7,WIN_TP1,1.2380615984405556,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,MOEX,2024-04-05 08:00:00+00:00,BUY,227.86,226.5775,230.0,1.7,WIN_TP1,1.2380615984405556,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
12,2024-04-01,2024-05-01,MOEX,2024-04-25 08:00:00+00:00,BUY,225.32001,223.9975,230.0,3.5,WIN_TP1,3.057030172928747,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,OZON,2024-05-03 08:00:00+00:00,BUY,4297.0,4236.9975,4404.0,1.8,WIN_TP1,1.6138044248156316,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,VKCO,2024-05-03 08:00:00+00:00,SELL,584.59998,591.60248,573.2,1.6,WIN_TP1,1.3829403858621938,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,VKCO,2024-05-08 08:00:00+00:00,SELL,584.59998,591.60248,573.2,1.6,WIN_TP1,1.3829403858621938,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,SNGSP,2024-05-02 08:00:00+00:00,BUY,67.325,66.8075,68.105,1.5,WIN_TP1,1.1617487922705303,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,SNGSP,2024-05-03 08:00:00+00:00,BUY,67.325,66.8075,68.105,1.5,WIN_TP1,1.1617487922705303,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
13,2024-05-01,2024-06-01,RUAL,2024-05-08 08:00:00+00:00,BUY,42.35,42.0025,42.9,1.6,WIN_TP1,1.2831366906474855,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
14,2024-06-01,2024-07-01,ENPG,2024-06-20 12:00:00+00:00,SELL,449.25,453.60251,442.2,1.6,WIN_TP1,1.3316376068061875,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
14,2024-06-01,2024-07-01,PHOR,2024-06-10 08:00:00+00:00,SELL,6038.0,6086.0025,5805.0,4.9,WIN_TP1,4.572958700067702,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
14,2024-06-01,2024-07-01,MGNT,2024-06-21 08:00:00+00:00,SELL,6530.0,6596.5025,6334.0,2.9,WIN_TP1,2.6447013270177795,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
16,2024-08-01,2024-09-01,SNGS,2024-08-29 08:00:00+00:00,SELL,24.15,24.5525,23.525,1.6,WIN_TP1,1.444,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
16,2024-08-01,2024-09-01,MGNT,2024-08-27 08:00:00+00:00,SELL,5137.0,5206.5025,4901.5,3.4,WIN_TP1,3.207831372972194,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,ENPG,2024-09-30 08:00:00+00:00,SELL,349.04999,353.0025,336.05,3.3,WIN_TP1,3.0703914793384466,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,OZON,2024-09-25 08:00:00+00:00,SELL,3425.0,3513.0025,3261.5,1.9,WIN_TP1,1.7988096929064514,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,PHOR,2024-10-01 08:00:00+00:00,SELL,5595.0,5644.0025,5455.0,2.9,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,FESH,2024-09-23 08:00:00+00:00,SELL,51.75,52.4025,50.32,2.2,WIN_TP1,1.9937931034482772,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,FESH,2024-09-30 08:00:00+00:00,SELL,51.75,52.4025,50.32,2.2,WIN_TP1,1.9937931034482772,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,POSI,2024-09-24 08:00:00+00:00,SELL,2752.19995,2799.0025,2682.0,1.5,WIN_TP1,1.3471083334134568,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,POSI,2024-09-25 08:00:00+00:00,SELL,2752.19995,2799.0025,2682.0,1.5,WIN_TP1,1.3471083334134568,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,RUAL,2024-09-30 08:00:00+00:00,SELL,35.3,35.8025,34.435,1.7,WIN_TP1,1.5173532338308475,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,SNGS,2024-09-09 12:00:00+00:00,SELL,24.15,24.5525,23.525,1.6,WIN_TP1,1.444,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
17,2024-09-01,2024-10-01,SNGS,2024-09-10 08:00:00+00:00,SELL,24.15,24.5525,23.525,1.6,WIN_TP1,1.444,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,ENPG,2024-10-16 08:00:00+00:00,SELL,349.04999,353.0025,336.05,3.3,WIN_TP1,3.0703914793384466,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,AFKS,2024-10-14 12:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,AFKS,2024-10-15 08:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,AFKS,2024-10-16 08:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,MAGN,2024-10-15 08:00:00+00:00,SELL,44.1,44.8125,42.725,1.9,WIN_TP1,1.7390736842105259,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,MAGN,2024-10-16 08:00:00+00:00,SELL,44.1,44.8125,42.725,1.9,WIN_TP1,1.7390736842105259,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,RUAL,2024-10-23 08:00:00+00:00,SELL,35.3,35.8025,34.09,2.4,WIN_TP1,2.2173532338308473,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,RUAL,2024-10-30 12:00:00+00:00,SELL,35.3,35.8025,34.09,2.4,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2024-11-01,SNGS,2024-10-16 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,WIN_TP1,2.135254368932039,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,OZON,2024-11-18 12:00:00+00:00,SELL,3425.0,3513.0025,3261.5,1.9,WIN_TP1,1.7988096929064514,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,VKCO,2024-11-15 12:00:00+00:00,SELL,312.79999,317.0025,305.4,1.8,WIN_TP1,1.6064775636464883,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,VKCO,2024-11-18 08:00:00+00:00,SELL,312.79999,317.0025,305.4,1.8,WIN_TP1,1.6064775636464883,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,CHMF,2024-11-15 12:00:00+00:00,SELL,1230.40002,1237.80255,1207.6,3.1,WIN_TP1,2.6678450405469523,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,AFKS,2024-11-18 08:00:00+00:00,SELL,14.355,14.6255,13.85,1.9,WIN_TP1,1.762022181146026,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,RUAL,2024-11-14 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2024-12-01,RUAL,2024-11-15 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-01-01,CHMF,2024-12-09 12:00:00+00:00,SELL,1128.0,1148.20245,1085.6,2.1,WIN_TP1,1.9548294885026323,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-01-01,MAGN,2024-12-09 08:00:00+00:00,SELL,32.89,34.1425,31.05,1.5,WIN_TP1,1.431725349301397,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-01-01,ETLN,2024-12-23 08:00:00+00:00,SELL,53.38,54.8425,47.0,4.4,LOSS,-1.094897777777778,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-02-01,OZON,2025-01-17 12:00:00+00:00,SELL,3425.0,3513.0025,3246.0,2.0,LOSS,-1.1011903070935485,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-02-01,PHOR,2025-01-08 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-02-01,PHOR,2025-01-09 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-02-01,SNGS,2025-01-20 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,LOSS,-1.2647456310679608,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-04-01,PHOR,2025-03-31 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,NVTK,2025-04-09 08:00:00+00:00,BUY,983.59998,970.19751,1013.0,2.2,WIN_TP1,2.009187414857112,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,FESH,2025-04-16 08:00:00+00:00,BUY,55.26,53.9175,57.28,1.5,WIN_TP1,1.3929787709497208,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,POSI,2025-04-14 08:00:00+00:00,SELL,1350.19995,1373.20245,1302.6,2.1,WIN_TP1,1.9473852898597983,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,ETLN,2025-04-16 08:00:00+00:00,BUY,57.22,55.7375,61.8,3.1,WIN_TP1,2.9996478920741994,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,RUAL,2025-04-07 08:00:00+00:00,BUY,32.17,30.9975,33.93,1.5,LOSS,-1.0713364605543707,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,RUAL,2025-04-30 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-05-01,SNGS,2025-04-03 08:00:00+00:00,SELL,25.53,25.8475,25.025,1.6,WIN_TP1,1.3909354330708656,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-06-01,RUAL,2025-05-02 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-06-01,IRKT,2025-05-02 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,WIN_TP1,1.8141506775067748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-06-01,IRKT,2025-05-16 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,LOSS,-1.085849322493225,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,OZON,2025-06-23 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,OZON,2025-06-24 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,FLOT,2025-06-25 08:00:00+00:00,SELL,76.64,77.2925,75.03,2.5,WIN_TP1,2.1946145593869746,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,POSI,2025-06-06 08:00:00+00:00,SELL,1240.59998,1255.0025,1212.4,2.0,WIN_TP1,1.7760419740434328,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,MOEX,2025-06-25 08:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
26,2025-06-01,2025-07-01,MOEX,2025-06-27 12:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
27,2025-07-01,2025-08-01,NVTK,2025-07-19 08:00:00+00:00,SELL,1104.80005,1123.80255,1070.6,1.8,WIN_TP1,1.6488367251677416,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
27,2025-07-01,2025-08-01,AFKS,2025-07-14 08:00:00+00:00,BUY,14.795,14.5295,15.189,1.5,WIN_TP1,1.3551148775894535,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
27,2025-07-01,2025-08-01,MAGN,2025-07-19 08:00:00+00:00,SELL,35.265,35.5625,34.11,3.9,WIN_TP1,3.591801680672268,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
28,2025-08-01,2025-09-01,FESH,2025-08-19 08:00:00+00:00,SELL,65.69,69.0025,60.85,1.5,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,ENPG,2025-10-09 08:00:00+00:00,BUY,380.70001,377.09751,388.55,2.2,WIN_TP1,1.9252407977793218,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,ENPG,2025-10-15 08:00:00+00:00,BUY,385.5,380.2475,399.4,2.6,WIN_TP1,2.409176582579724,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,ENPG,2025-10-16 08:00:00+00:00,BUY,385.5,380.2475,399.4,2.6,WIN_TP1,2.409176582579724,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,ENPG,2025-10-23 12:00:00+00:00,BUY,380.70001,377.09751,403.5,6.3,LOSS,-1.2747592022206784,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,FLOT,2025-10-08 12:00:00+00:00,BUY,76.13,74.1675,79.49,1.7,LOSS,-1.1008601273885354,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,FLOT,2025-10-09 08:00:00+00:00,BUY,76.13,74.1675,79.49,1.7,LOSS,-1.1008601273885354,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,FLOT,2025-10-10 08:00:00+00:00,BUY,76.13,74.1675,79.49,1.7,LOSS,-1.1008601273885354,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,TRNFP,2025-10-09 08:00:00+00:00,BUY,1211.80005,1205.74105,1271.0,9.8,WIN_TP1,9.279999978544312,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,TRNFP,2025-10-15 08:00:00+00:00,BUY,1211.80005,1205.74105,1256.8,7.4,WIN_TP1,6.879999978544312,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
30,2025-10-01,2025-11-01,TRNFP,2025-10-15 08:00:00+00:00,BUY,1219.80005,1208.9975,1256.8,3.4,WIN_TP1,3.106413751382778,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
